ballerina-platform/ballerina-lang	24057	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0OTY1OTkwMA==	Suggested change                                                                                                        BType targetJsonType = BTypes.typeJSON;                                                        try {                                                            return convert(value, targetJsonType, new ArrayList<>(), strand);                                                        try {                                                            return convert(value, BTypes.typeJSON, new ArrayList<>(), strand);	True
ballerina-platform/ballerina-lang	20690	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MTA3NjM5OQ==	I believe you meant to say channel_close here :)                         Suggested change                                                                                                    public static final String ERROR_TYPE_CHANNEL_CLOSE = "create_channel";                                                    public static final String ERROR_TYPE_CHANNEL_CLOSE = "channel_close";	False
ballerina-platform/ballerina-lang	26422	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxMDU1NjgyMQ==	Inverting the condition would be better	False
ballerina-platform/ballerina-lang	21680	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NjkxMzMzMg==	Suggested change                                                                                                                    stubFileObject.setEnumList(enumList);                                                                    stubFileObject.setDescriptors(descriptors);                                                                    if (!stubRootDescriptor.isEmpty()) {                                                                        stubFileObject.setRootDescriptor(stubRootDescriptor);                                                                    }                                 This is already handled in line number 247	False
broadinstitute/gatk	6634	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNzg1NzE5OA==	If this is legacy, make it clear in method name or javadoc for later deletion.	False
broadinstitute/picard	1463	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3NTUwNjQ4Ng==	I think this should be                         Suggested change                                                                                                                    "java -jar picard.jar VcfToAdpc \\<br />" +                                                                    "java -jar picard.jar CombineGenotypingArrayVcfs \\<br />" +	True
broadinstitute/picard	1480	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNTEzODgwMA==	whitespace                         Suggested change                                                                                                        VariantContext firstVariant = null;// may be null if the vcf is empty                                                        VariantContext firstVariant = null;   // may be null if the vcf is empty	False
broadinstitute/picard	1603	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNDU1MTU2NA==	no need for this temp variable, b, just put the read....() statement in the if(.)	False
camunda-cloud/zeebe	4857	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0ODE5ODYzNQ==	Just to understand, what was previously happening here? Were the connections eventually closed (e.g. when they were garbage collected), or...?	False
camunda-cloud/zeebe	5343	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NjY0ODY1MA==	Suggested change                                                                                                  public void shouldReturnNonZeroMessageKey() {                                                  public void shouldReturnTheMessageKey() {	False
cbioportal/cbioportal	8086	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1NDA1Njc2OA==	here too (import java.util.* would be fine) The collapsing of our model class imports into a wildcard is something I feel loses some documentation power and could (for very general class names) lead to namespace ambiguities. For example, the "Select" class should probably never be imported via wildcard (I think I suggested moving it into the model class perhaps?)	True
cdapio/cdap	11925	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4OTk3MDUzNg==	I think it's more understandable for this to be Collections.singletonList(fieldName)	False
cesnet/perun	2913	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwMTU1MjAyMA==	Is there any reason why do you call this version of the method instead of this one?                         Suggested change                                                                                                  richMembers = membersManagerBl.filterOnlyAllowedAttributes(sess, richMembers, null, true);                                                  richMembers = membersManagerBl.filterOnlyAllowedAttributes(sess, richMembers);	True
checkstyle/checkstyle	7634	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NTQ4MDcwNQ==	Please remove class definition, the less  unnecessary code in example the better. Your code is not compilable, so extra code does no good.	True
commons-app/apps-android-commons	3905	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3NDQ2NDkwNw==	I know it is boring, but some simple Javadoc would be better for these methods too.	False
confluentinc/ksql	4581	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4MTQyNTI5OQ==	Can .you move this to ConfigValidators please? Even better,  change the existing zeroOrPositive to be more flexible, e.g. to become equalToOrGreaterThan(0),  equalToOrGreaterThan(1), etc.	False
confluentinc/ksql	4320	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2NzQwNTY1NA==	nit: null checks	False
confluentinc/ksql	6043	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3MjAyNzE4MQ==	Rather than converting the the PhysicalSchema into a SchemaNode, would it not be better to convert the SchemaNode into the PhysicalSchema and then compare?  I guess it doesn't make much difference, just feels more type safe... e.g. if someone came along and added a new field to PhysicalSchema, then the comparison would still pass if comparing strings, but would fail if comparing PhysicalSchemas. SchemaNode is basically only there to serialize the parts of PhysicalSchema.  So, I'd suggest writing a Jackson serializer and deserializer for PhysicalSchema, and dropping SchemaNode.  Worth thinking about anyway.  Take a look at LogicalSchemaSerializer and LogicalSchemaDeserializer for examples of how this is done if you've not done it before.	True
consensys/teku	2270	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0Nzk3NDY4MA==	nit: params should probably be final	True
consensys/teku	2097	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzOTE1MzM3Mw==	Suggested change                                                                                                      if (!reachedHead.get()) {                                                      if (reachedHead.compareAndSet(false, true)) {                                 Then drop the reachedHead.set(true).  That way you're using a single atomic operation to check and update so it's thread safe.	False
consensys/teku	3256	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNjUxODk1Mg==	nit: I'd probably call this beaconNode and validatorNode1  validatorClient since that's the typical terms we'd use for this kind of setup.	False
consensys/teku	1238	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NTM0NDIzMg==	nit: if we're using this a lot, could static import UnsignedLong.ZERO...	True
consensys/teku	1083	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2ODM4MTYwOA==	checkNotNull returns the value provided so you can do this as: UnsignedLong blockTimestamp = checkNotNull(blockTimestampFuture.getNow(null)`  Not sure if it's actually better though...	True
consensys/teku	1426	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NTQzMDI2NA==	nit; final modifier for the BLSPublicKeys	True
consensys/teku	2154	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0MDkyMTY5Ng==	nit:                         Suggested change                                                                                                                assertTrue(storageClient.getBlockByRoot(root).isEmpty(), "!block_in_store");                                                                assertTrue(storageClient.getBlockByRoot(root).isEmpty(), "Block should not have been in store :" + root);	False
consensys/teku	1445	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NzUzNTE4Mg==	nit: We probably don't need SlotEvent anymore - can just call onSlot(nodeSlot).  The dedicated event was just because EventBus didn't provide any other context so you had to search for all usages of whatever you posted, whereas the event channel interface makes it clear where this is being used.	True
corfudb/corfudb	2826	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1NDI5MDAzMA==	Is this class only required for logging purposes? If the these stats can't be accessed externally and only used for logging, then I would suggest converting it to a proper Metric so that we can collect it and log it as within our metrics performance library. This metric can be kept registered and kept in the StreamSubscription instance.	True
datadog/dd-trace-java	1365	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNTg5MTk4Ng==	I would suggest having this instrumentation use "grizzly-filterchain" and the old grizzly instrumentation use "grizzly", "grizzly-httphandler" as instrumentation names.  That way they can be configured independently.  Ideally this would also use grizzly but if someone already enabled the old one, this would potentially be enabled too.	False
datadog/dd-trace-java	1358	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjM3MDU1Ng==	nit this should either be before end, or startCpuTime should be before begin	True
dhis2/dhis2-core	6165	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MjU2MjU3NQ==	Suggested change                                                                                                                .map(ProgramStage::getDataElements)                                                                .map( ProgramStage::getDataElements )	False
dhis2/dhis2-core	6766	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzMTQ0NTM5OA==	Might be more readable:                         Suggested change                                                                                                        return this.trackedEntityInstanceUids != null && !this.trackedEntityInstanceUids.isEmpty();                                                        return CollectionUtils.isNotEmpty( this.trackedEntityInstanceUids );	False
dhis2/dhis2-core	6345	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwMzc0MDQzMA==	Suggested change                                                                                                         NotificationTemplateService notificationTemplateService)                                                         NotificationTemplateService notificationTemplateService )	False
dhis2/dhis2-core	6843	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzNzU4NzU1Nw==	I find this new code a bit hard to read (I would try to keep this method as tiny and lean as possible). What about encapsulating the call to the rule engine like so: @Override     public TrackerImportReport importTracker( TrackerImportParams params )     {         params.setUser( trackerUserService.getUser( params.getUserId() ) );          // Init the Notifier         ImportNotifier notifier = new ImportNotifier( this.notifier, params );          // Keeps track of the elapsed time of each Import stage         TrackerTimingsStats opsTimer = new TrackerTimingsStats();          notifier.startImport();          TrackerValidationReport validationReport = null;          TrackerBundleReport bundleReport;          try         {             //             // pre-heat             //             TrackerBundle trackerBundle = opsTimer.exec( PREHEAT_OPS,                 () -> preheatBundle( params ) );              Map<TrackerType, Integer> bundleSize = calculatePayloadSize( trackerBundle );              //             // preprocess             //             opsTimer.execVoid( PREPROCESS_OPS,                 () -> preProcessBundle( trackerBundle ) );              //             // validate             //             validationReport = opsTimer.exec( VALIDATION_OPS,                 () -> validateBundle( trackerBundle ) );              notifier.notifyOps( VALIDATION_OPS, opsTimer );              if ( exitOnError( validationReport, params ) )             {                 return buildReportAndNotify( validationReport, opsTimer, bundleSize, notifier );             }             else             {                 validationReport = execRuleEngine(opsTimer, trackerBundle, validationReport, notifier);                   if ( exitOnError( validationReport, params ) )                 {                     return buildReportAndNotify( validationReport, opsTimer, bundleSize, notifier );                 }                  //                 // commit                 //                 if ( TrackerImportStrategy.DELETE == params.getImportStrategy() )                 {                     bundleReport = opsTimer.exec( COMMIT_OPS, () -> deleteBundle( trackerBundle ) );                 }                 else                 {                     bundleReport = opsTimer.exec( COMMIT_OPS, () -> commitBundle( trackerBundle ) );                 }                  notifier.notifyOps( COMMIT_OPS, opsTimer );                  TrackerImportReport trackerImportReport = TrackerImportReport.withImportCompleted( TrackerStatus.OK,                     bundleReport, validationReport,                     opsTimer.stopTimer(), bundleSize );                  notifier.endImport( trackerImportReport );                  return trackerImportReport;             }         }         catch ( Exception e )         {             log.error( "Exception thrown during import.", e );              TrackerImportReport report = TrackerImportReport.withError( "Exception:" + e.getMessage(),                 validationReport, opsTimer.stopTimer() );              notifier.endImportWithError( report, e );              return report;         }     }      private TrackerValidationReport execRuleEngine( TrackerTimingsStats opsTimer, TrackerBundle trackerBundle,         TrackerValidationReport report, ImportNotifier notifier )     {         //         // rule engine         //         opsTimer.execVoid( PROGRAMRULE_OPS,             () -> runRuleEngine( trackerBundle ) );          notifier.notifyOps( PROGRAMRULE_OPS, opsTimer );          //         // rule engine         //         TrackerValidationReport finalValidationReport = report;         report = opsTimer.exec( VALIDATE_PROGRAMRULE_OPS,             () -> validateRuleEngine( trackerBundle, finalValidationReport ) );          notifier.notifyOps( VALIDATE_PROGRAMRULE_OPS, opsTimer );          return report;     }      private TrackerImportReport buildReportAndNotify( TrackerValidationReport validationReport,         TrackerTimingsStats opsTimer, Map<TrackerType, Integer> bundleSize, ImportNotifier notifier )     {         TrackerImportReport trackerImportReport = TrackerImportReport                 .withValidationErrors( validationReport, opsTimer.stopTimer(),                         bundleSize.values().stream().mapToInt( Integer::intValue ).sum() );          notifier.endImport( trackerImportReport );          return trackerImportReport;     }      private boolean exitOnError( TrackerValidationReport validationReport, TrackerImportParams params )     {         return validationReport.hasErrors() && params.getAtomicMode() == AtomicMode.ALL;     }	False
dotcms/core	17791	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2NDgxOTI0Mg==	I think is better idea move this logic to a private method something like: "validateUniqueField", I think is better than put a comment	True
dspace/dspace	2726	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMDQzMTU4MA==	Again, please add JavaDocs.  It's important to also contrast this plugin with AuthenticationStatusRestPermissionEvaluatorPlugin, as they have very similar names. So, it'd be good to better understand what each is doing & why.	False
dspace/dspace	2726	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNTkyOTYxMg==	Should we return an error here too?  I'm not sure I understand why this is just a warning if you've received an AccessDeniedException.  The comment above this is unclear to me though, so I'm not sure what to recommend here.	True
eclipse-openj9/openj9	11016	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxNDIxMzgxNA==	The possibility of InvalidOptionException should be documented. Better, just remove it from the throws clause - it doesn't appear to be possible.	True
eclipse/che-che4z-lsp-for-cobol	207	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4MTE0NzA4MQ==	It would be better to mark this method @Nullable to show that null in configurationSettingsStorable is a valid case	True
eclipse/hono	1762	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3ODE4Mjg5NA==	It looks like the commandConsumerTracker is not used below in the sense that it is composed with other Futures, to handle command consumer creation failures. If I understand the intention here correctly, the command and control handling in doUploadMessage is similar to the one in the HTTP adapter, meaning that when the returned Future of  doUploadMessage  is finished, the created command consumer is to be closed again already, right? The line below: Optional.ofNullable(commandConsumerTracker.result()).ifPresent(consumer -> consumer.close(null)); means: If the command consumer creation was successfully finished, close the consumer. But what if at that point in time, the consumer creation wasn't finished yet. When the creation succeeds at a later point, the consumer will never get closed. Therefore the code here has to be adapted to make sure that a successfully created command consumer is closed under all circumstances. That means, making sure that some logic is done after the commandConsumerTracker is completed (using commandConsumerTracker.compose or CompositeFuture.join as done here).	True
eclipse/jkube	216	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzMzg0MDU0MQ==	These urls can be converted into an array of strings and then we can use a loop for setting them here.. better than hardcoding	False
eclipse/rdf4j	2146	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxOTI0Mjg3OA==	@aschwarte10 I could use your eyes on this problem. FedX is currently designed to instantiate the EvaluationStrategy once (unless the config changes). But in RDF4J Sails, it is generally assumed that each query gets its own EvaluationStategy - that is why the Dataset object is passed in on the constructor. I believe that this has caused some of the named graph queries to fail on FedX (basically because we don't pass the dataset along). I'd like to hear your opinion on the best way forward: can we just remove the assumption that the strategy is defined once and let FedX instantiate a new strategy for each query? I'm a little wary of doing something like just setting/overwriting the Dataset  assigned to the strategy on each query, as I'm not sure what the consequences would be in a multithreaded environment.	True
edx/edx-app-android	1405	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMjc4NTk5Nw==	Nits:  Use a block comment instead of single-line comments. Please create a ticket for updating google services specifically mentioning the cast SDK in it. Once the ticket is created add an item in its acceptance criteria to revisit this part of code in it. Also the add the ticket's link to this TODO item.	True
edx/edx-app-android	1385	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMTUyMjY0MQ==	it's better to check if the course is already enrolled before the service call of course enrollment and move to the course dashboard without calling an extra service.	False
elastic/apm-agent-java	1531	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyOTU0MDc4NQ==	[minor] The best practice would be to return an Object[] instead of using GlobalThreadLocal	True
elastic/apm-agent-java	1305	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDYwODY0MzY3MA==	[minor] Not clear - framework types are not visible from the boot CL	False
elastic/elasticsearch	66349	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0NDQzNTU5Ng==	Suggested change                                                                                                        this.hyperparameters = Collections.unmodifiableList(hyperparameters);                                                        this.hyperparameters = hyperparameters == null ? Collections.emptyList() : Collections.unmodifiableList(hyperparameters);	True
elastic/elasticsearch	55473	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMTg5MTE2Mg==	nit: It feels inconsistent that we compare one field using the accessor and the other one directly. Could you stick to one of those styles in equals and hashCode? Or maybe it would be possible to derive from AcknowledgedResponse (it would have to become configurable wrt acknowledged field name though...).	True
elastic/elasticsearch	58056	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzOTQ3NjM3MA==	Could also go for the write pool here (as suggested in #58018) but I figured I wouldn't change that in this PR.	True
elastic/elasticsearch	53463	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NTc2NTA3OQ==	NIT: Save 2 lines via IOUtils.close(previous);?	False
elastic/elasticsearch	54439	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMDgxODA0Mw==	This also includes the time spent waiting for sequential reads to be requested by the caller. What do you think about timing each read call instead and adding all those timings up?	True
elastic/elasticsearch	61987	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4NTI4MjkxOA==	nit: typeWithSubtype or or just get() or asString	True
elastic/elasticsearch	53033	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NzA4NjIwNg==	Nit - I think it would be clearer that the aggregation isn't operating on this field if we used some completely different type, like a keyword or a number.	True
elastic/elasticsearch	62086	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4Nzg0Njg5NQ==	Suggested change                                                                                                     * Call this if you need the indexer to fast forward a scheduled(throttled) search once in order to complete a full cycle.                                                     * Call this if you need the indexer to fast forward a scheduled (throttled) search once in order to complete a full cycle.	False
elastic/elasticsearch	54429	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMDI1MDcwMg==	I'm moving this up under the reading ctor so it is easier to compare.	False
elastic/elasticsearch	57573	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzODg2MjkxMg==	nit: not that it matters a lot, but I think runBefore is more logical in that we release the memory before responding.	False
essentialsx/essentials	3844	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDY1OTIyMzUzMA==	Suggested change                                                                                                 * A class which provides numerous methods to interact with EssentialsXDiscord.                                                 * A class which provides numerous methods to interact with EssentialsX Discord.	False
essentialsx/essentials	3408	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0NTc5Nzk5Mg==	Just for code consistency                         Suggested change                                                                                                    private static final Pattern REPLACE_ALL_RGB_PATTERN = Pattern.compile("(&)?&#([A-Fa-f0-9]{6})");                                                    private static final Pattern REPLACE_ALL_RGB_PATTERN = Pattern.compile("(&)?&#([0-9a-fA-F]{6})");	False
essentialsx/essentials	3404	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0NzI1MTA5Mg==	Suggested change                                                                                                public class PaperPlayerRecipeBookClickEventProvider extends EventProvider {                                                public class PaperRecipeBookListener extends ProviderListener {	False
fabric8io/kubernetes-client	2501	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxOTcyMzg2NQ==	Since this is not checking if the HTTP status code belongs to a server error family (code >= 500), and for our use-case we just want to retry if one of these status codes is returned by the server, it's probably a good idea to move the method to CreateOrReplaceHelper class. Maybe also rename it to shouldRetry or something like that, which suggests that the procedure is only retried for some specific status codes.	False
firebase/firebase-android-sdk	1333	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NDAyMDM3MA==	It's usually a bad sign if you have to add a comment to a simple method like this one. How about you use the method name #currentTimeMillis since everybody will understand what it means?	False
firebase/firebase-android-sdk	1304	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NjczNjA0OQ==	We are essentially doing a write-on-read. Developers are used to treating the get*() APIs as idempotent functions. This will no longer be true. Are you ok if GA counts these as independent events.	True
geoserver/geoserver	4479	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4NTcwNTcwOQ==	Better practice, declare interface, create instance.                         Suggested change                                                                                                        HashSet<String> upperCase = new HashSet<>();                                                        Set<String> upperCase = new HashSet<>();	True
getodk/collect	3606	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MDg1NDYwOA==	Quick stylistic note you don't need to do anything about but I wanted to share for your consideration: assertThat(storageManager.getMainODKDirPath(), is("/storage/emulated/0/odk")) reads more like English. Here we have to go to the end of the assertions to find out what code is under test and then look at what the expected value is.	True
google/ground-android	473	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyODU2MDE0Mg==	I tried to get the height of the view from binding. But it always returns 0 for the first time. Anyone knows why? The reason we have to add top margin is to fit the preferences layout under the toolbar. There is no standard practice around how to add a toolbar because official docs recommend using the PreferenceFragment within an Activity. In our case, the activity doesn't have a toolbar. Any guidelines or suggestions are most welcome!	True
googleapis/java-spanner	576	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1MDQyMDg1OA==	Suggested change                                                                                                          getExecuteBatchDmlRequestBuilder(                                                              statements,                                                              Options.fromUpdateOptions(options),                                                              this.options.hasTag() ? this.options.tag() : null);                                                          getExecuteBatchDmlRequestBuilder(statements, Options.fromUpdateOptions(options));	False
googlecloudplatform/cloud-opensource-java	1385	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyMDI5MTYzNg==	Suggested change                                                                                                   * Parse the dependencyManagement section of an artifact and return the artifacts included there.                                                   * Parses the dependencyManagement section of an artifact and returns the artifacts included there.	True
googlecloudplatform/fda-mystudies	444	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzNzUzNTA3OA==	Some of these properties, like PATH, STATE, etc. don't have enough context to be useful. Other people reading this code aren't going to know what PATH is for. If they are being serialization just keep the field names in that class.	True
googlecloudplatform/fda-mystudies	656	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1ODk5NzExMQ==	Suggested change                                                                                                  public void shouldReturnStudyNotFoundForstudyParticipants() throws Exception {                                                  public void shouldReturnStudyNotFoundForStudyParticipants() throws Exception {	True
googlecloudplatform/fda-mystudies	981	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5MDk4MDc5Nw==	Since participant registry view is a whole page view, I would recommend using a higher default value, e.g. 50 to 100, depending on how much space each row takes.	True
googlecloudplatform/fda-mystudies	390	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyNDY1OTE0OA==	this test is very dependent on the content of the implementation, checking the spacing would even break the test. It's better to assert more generic attributes, such as response status code in this case.	True
googlecontainertools/jib	2929	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzODg4Njk2OQ==	very nit: don't need the Truth8 at the beginning. Same below.	False
googlecontainertools/jib	2701	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ3MDc4NjAzMA==	This is confusing                         Suggested change                                                                                                            () -> {                                                              List<Future<Image>> builtImages = new ArrayList<>();                                                              builtImages.addAll(results.builtImagesAndBaseImages.get().keySet());                                                              return new BuildManifestListStep(                                                                      buildContext, childProgressDispatcherFactory, realizeFutures(builtImages))                                                                  .call();                                                            });                                                            () ->                                                              new BuildManifestListStep(                                                                      buildContext,                                                                      childProgressDispatcherFactory,                                                                      realizeFutures(results.builtImagesAndBaseImages.get().keySet()))                                                                  .call());	True
googlecontainertools/jib	2555	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0ODQzNTYxNA==	nit: ditto. Let's put a newline after this.	True
graphhopper/graphhopper	2026	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyMTExNTY0Nw==	This is probably better in GraphHopperTest but mocking DataReader is a bit lengthy/ugly.	True
graylog2/graylog2-server	9790	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU1MTgxMjc4MQ==	We need to make sure that older content packs (without this field) are still installable. I suggest you initialize the htmlBodyTemplate in the Builder.create() https://github.com/Graylog2/graylog2-server/pull/9790/files#diff-455b0c407c9c4eac48cf30ae314d1e2222e29fb27954534f291d6a84b3facf87L70 .htmlBodyTemplate(ValueReference.of(""))	False
grpc/grpc-java	6809	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5MTk3Njg1Nw==	Getters would be better. Ditto.	False
hashgraph/hedera-mirror-node	579	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4NzA5OTU3OA==	nit: missing inputStream	True
hazelcast/hazelcast	17437	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4MDEzNzY4Ng==	i think it would be better and clearer to set it correctly at the factory in the first place, e.g. https://github.com/hazelcast/hazelcast/blob/master/hazelcast/src/main/java/com/hazelcast/client/impl/clientside/ClientExceptionFactory.java#L220 rather than trying to fix it here.	False
hmcts/ccd-data-store-api	1092	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ4NTcxODE3Nw==	Suggested change                                                                                                                .forEach(field -> sourceFields.add(new TextNode(SUPPLEMENTARY_DATA_PREFIX + field.asText())));                                                                .forEach(sd -> sourceFields.add(new TextNode(SUPPLEMENTARY_DATA_PREFIX + sd.asText())));	False
hmcts/ccd-data-store-api	909	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMjIzMjE4MA==	better to ignore as we agreed	False
hugegraph/hugegraph	854	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4MDcxOTY2MQ==	seems better to add a method checkGraphName()	False
ibm/fhir	1345	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1ODMyMDIwMQ==	Suggested change                                                                                                                                 extra whitespace	True
ibm/fhir	1603	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwODQ1NzcxNw==	same comment on the stubs, suggest removing them, but optional	False
ibm/fhir	761	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4OTAzNjg5Nw==	Suggested change                                                                                                     * Indicates whether the {@link TypeInfo} wrapped by this FHIRPathTypeInfoNode is equal the parameter                                                     * Indicates whether the {@link TypeInfo} wrapped by this FHIRPathTypeInfoNode is equal to the parameter	True
infinispan/infinispan	8925	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0MDMwMTk3Mw==	with response code 204, is is null and it will throw an NPE. You probably want better handling :)	True
iterable/iterable-android-sdk	236	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQzMzU0OTUzOA==	Hmmm I'm wondering if we should put device attributes in iterablePushRegistrationData since we store everything else related to the push registration there.. I don't think this will make a significant difference, but could be better for consistency. Your call.	True
jabref/jabref	6407	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyMjMwOTIwNQ==	A better solution would be to Inject the StateManager and call clearSearchQuery (For how to inject see for example the LinkedFileEditDialogView dialog)	False
jellyfin/jellyfin-androidtv	632	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyNjMxOTUxMA==	Suggested change                                                                                                        if (row.getProgress() > 0  && vh.mPoster.getDrawable() != null) {                                                        if (prog/*ress*/ > 0  && vh.mPoster.getDrawable() != null) {	False
